idcode,year,age,grade,south,lnwage
280,72,22,12,0,1.689644814
280,73,23,12,0,1.809741616
282,73,20,14,1,1.262201071
282,75,22,14,1,2.032759905
282,78,25,14,0,1.570486307
283,68,18,9,0,1.270417571
283,72,22,9,0,1.231429219
283,73,23,9,0,1.292054176
283,75,25,9,0,1.217395782
283,77,27,9,0,1.631677508
283,78,28,9,0,1.537047386
284,70,19,12,0,1.153961778
284,71,20,12,0,1.549395204
285,72,22,13,0,1.270735621
285,73,23,13,0,1.572356224
285,78,28,13,0,1.943513036
286,72,19,12,0,1.758374333
286,73,20,12,0,1.720026135
286,75,22,12,0,1.718170881
286,77,24,12,0,1.718170881
287,68,21,12,0,1.30550909
287,75,28,12,0,1.217395782
287,77,30,12,0,1.628740549
287,78,31,12,0,1.503577471
288,68,23,12,0,1.744875908
289,78,34,12,0,2.052912951
291,69,23,12,0,1.434720755
292,69,24,16,0,2.132866383
292,70,25,16,0,2.350375891
292,71,26,16,0,2.23581624
294,72,18,12,0,1.454573154
294,73,19,12,0,1.512109637
294,75,21,12,0,1.546699166
294,77,23,12,0,1.466221571
294,78,24,12,0,1.512730122
296,70,25,12,0,1.762589097
296,71,26,12,0,1.857899308
296,73,28,12,0,1.910139203
296,75,30,12,0,1.759719729
296,77,32,12,0,1.963109851
296,78,33,12,0,1.971127987
297,68,22,16,0,1.866109371
297,69,23,16,0,1.990210414
297,70,24,16,0,2.009448767
297,71,25,16,0,1.922409892
297,72,26,16,0,2.130064964
297,73,27,16,0,2.049252033
298,73,22,16,1,1.842212081
298,77,26,16,0,1.40801537
298,78,27,16,0,2.086746693
301,77,26,18,0,1.906817436
302,77,30,18,0,2.211612701
302,78,31,18,0,2.173035622
303,71,22,16,0,1.347073436
304,70,26,17,0,1.967975855
304,72,28,17,0,2.327955723
304,73,29,17,0,2.057014227
304,75,31,17,0,2.312669039
306,71,20,14,0,1.708990812
306,72,21,14,0,1.780272841
306,73,22,14,0,1.791045189
306,75,24,14,0,1.702903628
306,77,26,14,0,1.917891622
306,78,27,14,0,1.910989046
307,72,18,12,0,1.231429219
307,73,20,12,0,1.529730797
307,75,21,12,0,1.681129336
307,77,23,12,0,2.159368753
307,78,25,12,0,2.27568984
309,68,21,12,0,1.073707223
309,69,22,12,0,1.392373204
309,70,23,12,0,1.26316154
309,71,24,12,0,1.447835565
309,72,25,12,0,1.371191144
309,73,26,12,0,1.508113384
309,75,28,12,0,1.674820662
309,77,30,12,0,1.535849571
312,77,24,15,0,1.971495032
312,78,25,15,0,2.086746693
313,68,23,12,0,1.627092838
313,71,25,12,0,1.717023134
313,72,27,12,0,1.166891098
313,73,28,12,0,1.387364388
313,77,31,12,0,1.86003828
314,70,23,12,0,1.168381333
314,71,23,12,0,1.593724489
314,72,25,12,0,1.231429219
314,73,26,12,0,1.953942299
314,75,27,12,0,1.285054207
314,77,29,12,0,1.237874031
315,73,22,16,0,1.403279662
315,77,26,16,0,2.357992649
315,78,27,16,0,2.512229443
316,70,18,12,0,1.361601353
316,71,19,12,0,1.270735621
316,72,20,12,0,1.360348225
316,73,21,12,0,1.13296175
316,75,23,12,0,0.52424866
318,68,19,12,0,1.792606711
318,69,20,12,0,1.866157651
318,70,21,12,0,2.034141541
318,71,22,12,0,2.030372381
318,72,23,12,0,2.135141373
318,73,24,12,0,2.138641834
319,68,25,12,0,1.749309778
319,69,26,12,0,1.895899534
319,70,27,12,0,1.924707532
319,71,28,12,0,1.957613111
319,72,29,12,0,2.106897831
319,73,30,12,0,2.119456053
319,77,34,12,0,1.721167922
320,68,23,12,0,1.559884071
321,68,20,12,0,1.570522189
321,69,21,12,0,1.643013716
321,70,22,12,0,1.762589097
321,71,23,12,0,1.602733731
321,72,24,12,0,1.805229425
321,73,25,12,0,1.799791694
321,75,27,12,0,1.739161015
321,78,30,12,0,1.349305153
324,68,24,12,0,1.850236416
324,70,26,12,0,1.820857882
324,71,27,12,0,1.91788137
324,72,28,12,0,2.135141373
324,73,29,12,0,2.138641834
324,75,31,12,0,2.052475691
324,77,33,12,0,1.583620191
324,78,34,12,0,1.720369458
325,72,18,12,0,1.360348225
325,73,19,12,0,1.812247157
325,75,21,12,0,0.46237278
325,77,23,12,0,1.863580108
325,78,24,12,0,1.973071337
326,69,25,12,0,1.361601353
326,70,26,12,0,1.717591524
326,71,27,12,0,1.805648088
326,73,29,12,0,1.485080242
326,75,31,12,0,1.256616473
326,77,33,12,0,1.53636682
326,78,34,12,0,1.217841864
327,68,17,9,0,1.30550909
327,70,19,9,0,1.374024153
327,75,24,9,0,0.167573422
327,77,26,9,0,1.266185284
330,77,32,16,0,2.157636642
330,78,33,16,0,2.031523705
331,78,27,15,0,1.826978445
332,69,16,9,0,1.479384422
332,75,22,9,0,1.399717212
333,77,23,16,0,2.229514122
333,78,24,16,0,2.005548239
334,68,16,8,0,1.270417571
335,70,19,12,0,1.361601353
335,71,20,12,0,1.624907255
335,72,21,12,0,1.677716732
335,73,22,12,0,1.648968697
335,75,24,12,0,1.592401624
335,77,26,12,0,1.870532274
336,68,23,12,0,0.933945656
336,70,25,12,0,1.949388146
336,75,30,12,0,2.028326035
336,77,32,12,0,2.055544853
336,78,33,12,0,2.39169693
337,70,18,12,0,1.42222631
337,71,19,12,0,1.652774096
337,72,20,12,0,1.927696705
337,73,21,12,0,1.968126774
337,75,23,12,0,2.11755681
337,77,25,12,0,2.183301449
337,78,26,12,0,2.204337358
338,68,20,14,0,1.627092838
338,75,27,14,0,1.727220893
338,77,29,14,0,1.224526525
339,73,20,13,0,1.686995506
339,75,22,13,0,1.759719729
340,70,27,13,0,0.846298397
340,71,28,13,0,0.846298397
340,72,29,13,0,0.800646663
340,73,30,13,0,0.98456955
340,75,32,13,0,1.777011633
340,77,34,13,0,1.791259646
340,78,35,13,0,2.086746693
341,69,21,14,0,1.899555922
341,70,22,14,0,1.944910645
341,71,23,14,0,1.994654655
341,72,24,14,0,2.056153059
341,73,25,14,0,1.995906472
341,75,27,14,0,2.056804895
341,77,29,14,0,2.053623199
342,68,20,12,0,1.493561387
342,70,22,12,0,1.875917554
342,71,23,12,0,1.875917554
342,72,24,12,0,1.454573154
344,71,18,12,0,1.347073436
344,72,19,12,0,1.697519064
344,73,20,12,0,1.538426638
344,75,22,12,0,1.535849571
344,78,25,12,0,1.442637324
345,70,27,12,0,1.584745288
346,75,31,10,0,1.622860909
346,77,33,10,0,1.685898662
346,78,34,10,0,1.943513036
347,72,20,14,0,1.787467241
347,73,21,14,0,1.782984138
347,75,23,14,0,1.989815712
347,77,25,14,0,2.115152836
347,78,26,14,0,2.12749958
348,75,25,15,0,2.056804895
348,77,27,15,0,1.975661874
348,78,28,15,0,1.637108445
349,75,21,14,0,1.335178852
349,77,23,14,0,1.301313758
349,78,24,14,0,1.657728195
350,71,22,14,0,1.843246698
350,72,23,14,0,1.86003828
350,73,24,14,0,2.022935152
350,75,26,14,0,2.107342243
350,77,28,14,0,2.059376478
350,78,29,14,0,2.03700304
351,77,23,16,0,1.891104579
351,78,24,16,0,1.869821072
352,77,23,13,0,1.545997977
352,78,24,13,0,1.524962306
353,70,17,10,0,2.742417812
353,71,18,10,0,2.633313894
353,73,21,10,0,3.266128778
353,75,22,10,0,3.925446033
353,77,24,10,0,3.113015413
355,68,21,12,0,1.775512695
355,69,22,12,0,1.479384422
355,70,23,12,0,1.353115916
355,71,24,12,0,1.77529192
355,72,25,12,0,1.899258614
355,73,26,12,0,1.901144028
355,75,28,12,0,1.910542965
356,68,23,16,0,2.008947611
356,69,24,16,0,2.199930668
356,70,25,16,0,2.265313387
356,71,26,16,0,2.135733366
356,72,27,16,0,2.291820526
356,73,28,16,0,2.254329443
358,68,25,12,0,1.70405376
358,69,26,12,0,1.584745288
358,70,27,12,0,1.679207206
358,71,28,12,0,1.679207206
358,72,29,12,0,1.594334841
358,73,30,12,0,1.576647997
358,75,32,12,0,1.564525366
358,77,34,12,0,1.552367568
358,78,35,12,0,1.557850361
360,78,27,12,0,1.527997375
361,68,18,9,0,1.510558844
361,71,21,9,0,1.316301703
361,75,25,9,0,1.335178852
362,68,18,12,0,1.403948903
362,69,19,12,0,1.297063231
362,70,20,12,0,1.251763463
362,73,24,12,0,1.705331802
362,75,25,12,0,1.622860909
362,77,27,12,0,1.915529728
363,72,25,12,0,1.594334841
363,77,30,12,0,1.651997447
363,78,31,12,0,1.634266257
366,71,23,12,0,1.023875952
366,73,25,12,0,1.274249077
366,75,27,12,0,1.44053936
368,69,23,15,0,2.11242795
368,70,24,15,0,2.073010683
368,71,25,15,0,2.061210871
368,72,26,15,0,2.1198349
368,73,27,15,0,2.166746378
369,70,18,12,0,1.361601353
369,71,19,12,0,1.251763463
369,72,20,12,0,1.993985772
369,73,21,12,0,2.012211084
369,75,23,12,0,2.04376173
369,77,25,12,0,2.042018175
369,78,26,12,0,2.026013613
370,68,23,10,0,1.403948903
370,69,24,10,0,1.451213956
370,70,25,10,0,1.271565914
370,71,26,10,0,1.493879557
370,73,28,10,0,1.046604872
371,78,34,13,0,0.52424866
372,68,24,12,0,2.142905474
372,69,25,12,0,2.27789259
372,70,26,12,0,2.25484252
372,71,27,12,0,2.410170317
372,72,28,12,0,2.348618269
376,68,21,12,0,1.499258995
376,69,22,12,0,1.807888865
376,70,23,12,0,0.643136442
376,71,24,12,0,1.717023134
376,72,25,12,0,1.876567364
376,73,26,12,0,1.730798483
376,75,28,12,0,2.082393169
376,77,30,12,0,1.909042597
376,78,31,12,0,2.205877304
377,73,23,16,1,1.743503809
377,75,25,16,0,2.35683012
377,78,28,16,1,2.346745968
379,68,23,13,0,1.611978889
379,69,24,13,0,1.40442121
379,70,25,13,0,1.657228589
379,71,26,13,0,1.663621902
379,72,27,13,0,1.628526092
379,73,28,13,0,1.668162942
379,75,30,13,0,1.622860909
379,77,32,13,0,1.622840643
379,78,33,13,0,1.682147861
380,71,18,12,0,1.182770371
380,73,21,12,0,1.629398227
380,75,23,12,0,1.989815712
380,77,25,12,0,1.969405532
380,78,26,12,0,2.03700304
381,70,19,12,0,1.361601353
381,71,20,12,0,2.2593472
381,72,21,12,0,1.572356224
381,73,22,12,0,1.617470145
381,75,24,12,0,1.498808146
381,77,26,12,0,1.790160775
382,68,22,12,0,1.873952746
382,69,23,12,0,2.022999763
382,70,24,12,0,2.079441071
382,71,25,12,0,2.087206125
382,72,26,12,0,2.135141373
382,73,27,12,0,2.189341545
382,75,29,12,0,1.952164173
382,77,31,12,0,1.791259646
382,78,32,12,0,1.780994058
384,68,20,13,0,1.6994133
384,69,21,13,0,1.775364876
384,70,22,13,0,1.900610089
384,71,23,13,0,1.954463363
384,72,24,13,0,1.918306708
384,73,25,13,0,1.953942299
384,75,27,13,0,1.217395782
385,70,20,12,0,1.584745288
385,71,21,12,1,2.400223494
385,72,22,12,0,0.289906621
386,71,22,16,0,1.762589097
386,72,23,16,0,2.300441504
386,73,24,16,0,2.445147753
386,75,26,16,0,2.624717236
386,77,28,16,0,2.717500448
386,78,29,16,0,2.373995781
387,75,23,16,1,2.017152071
387,77,25,16,0,2.014403105
387,78,26,16,0,2.309543848
388,68,20,14,0,1.422525167
388,69,21,14,0,1.584745288
388,70,22,14,0,1.539445519
388,71,23,14,0,1.663621902
388,72,24,14,0,1.773026943
388,73,25,14,0,1.668162942
388,75,27,14,0,1.846004486
388,77,29,14,0,1.790160775
389,69,21,14,0,1.693599463
389,70,22,14,0,1.724506974
390,70,23,16,0,1.451213956
390,71,24,16,0,2.247651339
390,72,25,16,0,2.267722845
390,73,26,16,0,2.278093338
390,75,28,16,0,2.101162672
391,77,29,6,1,1.037071705
392,68,23,8,0,1.744875908
392,70,25,8,0,1.633534789
392,72,27,8,0,1.231429219
393,68,20,11,1,1.029255271
393,70,22,11,1,1.22807014
393,75,27,11,1,1.266185284
393,77,29,11,1,0.873870015
394,72,22,16,0,1.758374333
394,77,27,16,0,1.762622476
395,75,23,16,0,1.378663301
395,77,25,16,0,1.503577471
395,78,26,16,0,1.512730122
396,75,23,14,0,1.335178852
396,77,25,14,0,1.583620191
396,78,26,14,0,2.014403105
397,72,20,13,0,1.611662626
397,73,21,13,0,1.812247157
397,75,23,13,0,1.908039808
397,77,25,13,0,1.840049028
397,78,26,13,0,1.840049028
398,77,23,16,0,1.897868633
398,78,24,16,0,1.897868633
399,73,22,16,1,1.762435675
399,75,24,16,0,2.073936462
399,77,26,16,0,2.157636642
399,78,27,16,0,2.296982765
400,68,19,12,0,1.403948903
400,69,20,12,0,1.614303827
400,70,21,12,0,1.657228589
401,73,26,17,0,2.087473631
401,75,28,17,0,2.445573092
401,77,30,17,0,2.353728056
402,71,18,12,0,1.251763463
402,73,20,12,0,1.023789644
402,75,22,12,0,1.517499924
402,77,24,12,0,1.598887444
402,78,25,12,0,1.503577471
403,68,20,12,0,1.403948903
403,69,21,12,0,1.22807014
403,70,22,12,0,1.297063231
403,71,23,12,0,1.251763463
404,68,20,12,0,1.753724813
404,75,27,12,0,1.217395782
406,73,21,12,0,1.457300901
406,75,23,12,0,1.606053472
406,77,25,12,0,1.448768616
406,78,26,12,0,1.524196863
409,72,20,14,0,1.677716732
409,73,21,14,0,1.376611352
409,75,23,14,0,1.677979589
409,77,25,14,0,1.631677508
409,78,26,14,0,1.791259646
410,78,33,14,0,1.913053513
411,73,19,12,0,0.761426032
411,77,23,12,0,1.344027877
412,78,33,18,0,2.046069145
413,70,23,14,0,1.687865496
413,71,24,14,0,1.801364064
413,72,25,14,0,1.843230844
414,75,23,16,0,1.568052053
414,77,25,16,0,1.503577471
414,78,26,16,0,1.512730122
416,70,18,9,0,1.316301703
416,71,19,9,0,1.316301703
416,73,21,9,0,1.316364646
416,75,23,9,0,1.344027877
416,77,25,9,0,1.434584379
416,78,26,9,0,1.188489795
417,72,18,12,0,0.800732374
417,73,19,12,0,1.479265451
417,75,21,12,0,1.266185284
417,77,23,12,1,1.356295586
418,69,21,12,0,1.451213956
418,70,22,12,0,1.451213956
419,71,19,12,0,1.514127612
419,72,20,12,0,1.649316549
419,73,21,12,0,1.617470145
420,77,23,16,0,1.52619493
420,78,24,16,0,1.655830979
421,75,25,12,0,1.266185284
421,77,27,12,0,1.301313758
421,78,28,12,0,1.595372558
422,77,25,11,0,0.004487075
422,78,26,11,0,0.068492524
423,68,22,12,0,1.632079482
423,69,23,12,0,1.771224856
423,70,23,12,0,1.68459022
423,73,27,12,1,1.899258614
423,75,29,12,1,1.952164173
424,77,24,16,1,1.165770769
424,78,25,16,1,1.098112464
427,70,19,12,0,1.392373204
427,71,20,12,0,1.518571854
427,72,21,12,0,1.602993011
427,73,22,12,0,1.597266912
427,75,23,12,0,1.671651006
427,77,25,12,0,0.587286651
428,73,20,12,0,1.076236606
428,75,22,12,1,1.498808146
428,77,24,12,1,1.646233559
430,72,21,15,0,2.172412634
430,73,22,15,0,2.310617208
430,75,24,15,0,2.228996754
430,77,26,15,0,2.014403105
430,78,27,15,0,1.791259646
431,75,22,16,0,1.289716244
431,77,24,16,0,0.682596743
431,78,25,16,0,0.404965252
432,70,19,12,0,1.114741683
432,71,20,12,0,1.42667079
432,72,21,12,0,1.636894584
433,75,30,13,0,0.956031024
433,77,32,13,0,0.65182513
433,78,33,13,0,1.838152528
435,69,21,12,0,1.657065749
435,70,22,12,0,1.721766949
435,71,23,12,0,1.858522415
435,72,24,12,0,1.902458787
435,73,25,12,0,2.009511948
435,75,27,12,0,1.989815712
435,77,29,12,0,2.047837496
436,70,19,12,0,1.472236753
436,71,20,12,0,1.472236753
436,72,21,12,0,1.773026943
436,73,22,12,0,1.765890002
436,75,24,12,0,1.989815712
436,77,26,12,0,1.975661874
436,78,27,12,0,2.102224112
437,68,25,12,0,1.440763116
437,78,35,12,1,1.308634639
438,70,18,12,0,1.361601353
438,71,19,12,0,1.938565016
439,68,22,15,0,2.012354851
440,70,18,11,0,1.643013716
440,71,19,11,0,1.539445519
440,73,21,11,0,1.808744431
440,75,23,11,0,1.882657647
440,77,25,11,0,1.647059917
440,78,26,11,0,1.098112464
442,75,26,18,0,2.069680929
442,77,28,18,0,2.133074284
442,78,29,18,0,2.12749958
443,72,20,13,0,1.575458765
443,73,21,13,0,1.488974452
443,75,23,13,0,1.639389992
443,77,25,13,0,1.694197655
443,78,26,13,0,1.655830979
444,73,23,16,0,2.033991575
444,75,25,16,0,2.197599411
444,77,27,16,0,1.599806547
445,75,24,17,0,2.133686543
445,77,26,17,0,1.657728195
445,78,27,17,0,2.240650177
446,68,21,12,0,1.157089233
446,75,28,12,0,1.846004486
448,75,25,16,0,1.910542965
448,78,28,16,0,1.726721048
450,70,20,14,0,2.032557964
450,71,21,14,0,2.145886183
450,73,23,14,0,2.404121161
450,75,25,14,0,1.176573396
450,77,27,14,0,2.014403105
450,78,28,14,0,2.309543848
451,68,20,10,0,1.44816947
451,72,24,10,0,1.360348225
452,68,19,12,0,1.434720755
452,69,20,12,0,1.157089233
452,70,21,12,0,1.434084654
452,71,22,12,0,1.434084654
452,73,24,12,0,1.189758897
452,77,28,12,0,1.379524708
452,78,29,12,1,1.098112464
453,68,23,10,0,1.788360357
453,69,24,10,0,1.807888865
453,70,25,10,0,1.746012807
453,71,26,10,0,2.009692192
453,72,27,10,0,2.014189005
453,73,28,10,0,1.918306708
454,72,18,12,0,1.66968441
454,73,19,12,0,1.730798483
454,75,21,12,0,1.897963881
454,77,23,12,0,1.975661874
454,78,24,12,0,2.091932774
455,70,21,13,0,1.564137816
455,71,22,13,0,1.734189034
455,73,24,13,0,1.394326568
455,75,25,13,0,1.517499924
456,72,19,12,0,1.607294202
456,73,20,12,0,1.607294202
456,75,22,12,0,1.622860909
457,70,20,14,0,1.316301703
457,71,21,14,0,1.642299414
457,73,23,14,0,1.454573154
457,75,25,14,0,1.942525387
457,77,27,14,0,1.161552072
458,77,26,18,0,1.742594242
458,78,27,18,0,1.603835464
459,69,19,8,0,1.297063231
459,70,20,8,0,1.004926682
459,71,21,8,0,1.899344683
459,72,22,8,0,1.873283148
459,73,23,8,0,1.848581672
459,75,25,8,0,2.113483429
459,77,27,8,0,1.170432925
459,78,28,8,0,0.846898198
461,68,19,12,0,1.559884071
461,70,21,12,0,1.83954978
461,72,23,12,0,2.045133352
461,73,24,12,0,1.183605433
461,77,28,12,0,2.10789299
461,78,29,12,0,1.66502738
462,68,22,12,0,1.403948903
462,69,23,12,0,1.464573741
463,75,25,8,0,0.52424866
464,69,16,8,0,1.807888865
464,73,20,8,0,1.231429219
464,75,22,8,0,1.16610229
464,77,24,8,0,0.913090408
465,71,18,12,0,1.394419551
465,72,19,12,1,1.42411375
465,73,20,12,1,1.529730797
465,75,22,12,1,1.399717212
465,77,24,12,0,1.561845899
465,78,25,12,1,1.56043601
469,72,18,11,0,1.231429219
469,73,19,11,0,1.212501407
469,75,21,11,0,1.352800012
469,77,23,11,0,1.142128468
469,78,24,11,0,1.196092248
470,70,19,12,0,1.336283565
472,69,18,12,0,1.361601353
472,70,19,12,0,1.472236753
472,71,20,12,0,1.461483717
472,72,21,12,0,1.270735621
472,73,22,12,0,1.454573154
474,75,22,12,0,1.025023699
475,68,20,12,0,1.434720755
476,68,19,12,0,0.503162146
477,68,22,12,0,1.256028533
477,71,25,12,0,1.437308908
477,72,26,12,0,1.503362656
477,73,27,12,0,1.503362656
477,78,32,12,0,1.098112464
478,68,18,12,0,1.403948903
478,69,19,12,0,1.361601353
478,70,20,12,0,1.42222631
478,71,21,12,0,1.472236753
478,72,22,12,0,1.522231579
478,73,23,12,0,1.572356224
479,77,25,16,0,1.816477656
480,69,18,12,0,1.361601353
480,70,19,12,0,1.26316154
480,72,21,12,0,1.677716732
480,75,24,12,0,1.774150252
480,77,26,12,0,1.657728195
480,78,27,12,0,1.655830979
481,70,18,12,0,0.846298397
481,71,19,12,0,0.932475328
481,72,20,12,0,1.689644814
481,73,21,12,0,1.822856784
481,75,23,12,0,1.937670827
481,77,25,12,0,2.028306007
481,78,26,12,1,1.778013945
482,68,20,12,0,1.744875908
482,70,22,12,0,1.61640656
484,71,22,13,1,1.539445519
484,73,24,13,1,0.701179385
487,73,20,12,0,1.454573154
487,75,22,12,0,1.08386445
487,77,24,12,0,1.583620191
488,68,23,16,1,1.70405376
488,69,24,16,1,2.022999763
488,70,25,16,1,2.087566614
488,71,26,16,1,2.12248826
488,77,32,16,0,1.301313758
489,68,20,12,0,1.464573741
489,69,21,12,0,1.724506974
489,70,22,12,0,1.782391429
489,71,24,12,0,1.938565016
489,72,24,12,0,1.86003828
489,73,26,12,0,1.908828378
490,71,20,12,0,1.478765607
490,72,21,12,0,1.589977384
490,73,22,12,0,1.617470145
490,75,24,12,0,1.702903628
490,78,27,12,0,1.69248414
491,68,23,12,0,1.611978889
491,69,24,12,0,1.42222631
491,70,25,12,0,1.42222631
491,71,26,12,0,0.55861634
492,70,21,12,0,1.539445519
492,71,22,12,0,1.597713947
492,72,23,12,0,1.594334841
492,73,23,12,0,1.75200057
492,75,25,12,0,2.010387897
492,77,27,12,0,2.024353266
492,78,29,12,0,2.309756994
493,70,19,12,0,1.529394984
493,71,20,12,0,1.65939343
493,72,21,12,0,1.689644814
493,73,22,12,0,1.747242212
493,75,24,12,0,2.27692008
493,77,26,12,0,1.80368197
493,78,27,12,0,1.960335374
494,72,18,12,0,1.270735621
494,75,21,12,0,2.254132509
494,77,23,12,0,2.096903801
494,78,24,12,0,2.576910019
495,77,26,16,0,1.943980694
495,78,27,16,0,1.971127987
496,68,19,12,0,0.646263599
496,69,20,12,0,0.603916049
496,70,21,12,0,0.603916049
496,71,22,12,0,1.963882804
496,72,23,12,0,2.137669802
496,73,24,12,0,2.178227425
496,75,26,12,0,2.252357483
496,77,28,12,0,2.115152836
496,78,29,12,0,2.179374933
498,68,20,9,0,0.933945656
499,70,20,10,0,1.361601353
500,71,19,12,0,1.100836515
500,73,21,12,0,0.918429017
500,75,23,12,0,1.217395782
501,68,23,8,0,1.817712426
501,69,23,8,0,2.097096205
501,71,26,8,0,1.539445519
501,77,31,8,0,1.321255922
501,78,33,8,0,1.098112464
502,68,20,12,0,1.900929213
502,69,21,12,0,2.016527653
502,70,22,12,0,2.078858137
502,71,23,12,0,2.093330622
504,68,23,16,0,2.090826273
504,70,25,16,0,2.455736399
504,71,26,16,0,2.410170317
504,72,27,16,0,1.964398265
504,73,28,16,0,2.310617208
504,77,32,16,0,2.196724653
504,78,33,16,0,2.262693405
505,72,19,14,0,1.943152666
505,73,21,14,0,1.990411758
505,75,23,14,0,2.017152071
505,77,25,14,0,1.977739096
505,78,25,14,0,2.022324085
506,73,20,13,0,1.429255247
506,77,24,13,0,1.823241949
506,78,25,13,1,2.302084923
508,68,22,12,0,0.747615993
508,71,25,12,0,1.405914187
508,75,29,12,0,1.16610229
511,72,18,12,0,1.454573154
511,73,19,12,0,1.522231579
511,75,21,12,0,1.874915481
511,77,23,12,0,1.963109851
511,78,24,12,0,1.969180226
512,72,18,12,0,1.536152363
512,73,19,12,0,1.106644511
512,75,21,12,0,1.762622476
512,77,23,12,0,1.776737452
515,75,26,17,0,2.234436274
515,77,28,17,0,2.237546682
515,78,29,17,0,2.311654329
516,71,18,12,0,0.941608071
516,72,19,12,0,1.454573154
516,73,20,12,0,0.98456955
516,75,22,12,0,1.217395782
517,78,29,15,0,1.679546952
518,68,22,12,0,1.493561387
518,69,23,12,0,1.627092838
518,71,25,12,0,1.657228589
518,72,26,12,0,1.677716732
518,73,27,12,0,1.75200057
518,75,29,12,0,1.79400897
518,77,31,12,0,1.755632043
518,78,32,12,0,1.69248414
519,71,19,12,1,1.488152027
519,72,20,12,0,1.301507473
519,77,25,12,1,1.647059917
519,78,26,12,1,1.432687402
520,68,24,10,0,1.586270332
520,69,25,10,0,1.276860118
520,70,26,10,0,1.807888865
520,71,27,10,0,1.812333345
520,72,28,10,0,1.853349209
520,73,29,10,1,1.940081
520,75,31,10,1,1.44053936
521,68,18,7,0,1.586270332
521,70,20,7,0,1.310308099
521,71,21,7,0,1.488152027
521,72,22,7,0,1.415917754
521,73,23,7,0,1.376611352
521,75,25,7,0,1.348423481
